node,mean_infected_time
4488,451.86
4489,581.49
4439,681.08
4462,571.01
4432,1442.29
4471,659.33
4472,310.2
4464,585.07
4465,878.79
4473,832.55
4474,1162.51
4475,1032.33
4477,765.0
4478,484.19
4490,595.84
4449,1083.61
4455,764.55
4456,655.84
4457,861.39
4479,912.42
4469,680.7
444,60.6
445,142.66
4450,755.49
4492,355.68
446,241.31
447,70.21
448,84.84
4487,462.7
4461,270.9
450,248.1
451,65.13
453,185.09
4463,187.56
4491,415.05
456,65.95
457,87.36
4484,402.24
4486,312.93
475,112.11
4482,391.21
4493,45.35
4496,112.5
4503,43.45
4497,24.22
4498,7.5
468,128.11
469,91.03
470,177.38
471,158.79
472,131.54
4501,16.12
4502,10.58
4508,73.62
4509,41.33
474,97.02
4511,50.04
922,237.91
4512,81.24
4513,173.41
4514,430.88
4515,97.4
4516,148.57
4517,368.44
4518,140.57
4519,413.68
486,152.02
502,165.48
4520,313.83
4521,444.22
4522,259.9
4523,122.14
4524,55.86
4526,48.68
4527,63.66
4556,78.69
4565,84.39
4566,69.49
4567,66.76
4594,51.23
4701,41.09
4528,64.78
4622,60.76
4530,71.07
4531,134.37
4532,68.26
4533,51.77
510,113.44
4658,37.11
4659,29.41
4664,95.73
4715,79.59
4716,89.66
4732,90.41
4747,89.41
4588,60.26
4762,36.03
4534,40.49
4535,42.38
4536,28.65
4537,12.07
4768,54.24
4661,23.65
4766,18.51
4538,25.2
4539,18.35
4540,30.7
4550,10.26
461,166.65
462,179.73
463,176.0
464,147.44
4558,70.57
4740,38.28
4541,10.87
4542,12.16
4603,23.25
4543,195.37
4545,147.25
4546,103.2
4547,106.4
4548,94.79
4616,119.35
4617,109.44
4618,45.85
4748,42.73
4749,62.62
4607,58.32
4688,79.04
4676,238.25
4883,165.61
4907,135.14
4908,120.36
4909,132.52
4586,132.1
4636,134.21
4729,54.13
4730,146.43
4866,176.03
4560,39.08
4561,95.6
518,28.11
4580,47.91
4562,28.64
4563,27.28
4572,67.95
4686,15.3
4596,38.59
4662,30.67
4653,50.63
4568,44.28
4569,58.62
4570,34.88
4571,20.44
4573,62.78
476,117.19
4598,34.54
4696,22.53
4739,35.85
4599,37.82
4792,38.51
4574,25.66
4575,32.11
4576,39.36
4710,46.08
4712,12.39
4713,31.85
4578,35.87
4579,37.34
4581,27.67
479,91.29
498,230.01
4601,45.63
4604,27.06
4605,19.44
4693,27.74
4705,39.79
4697,23.63
4630,28.55
4589,56.43
4590,26.62
4758,25.65
903,116.16
4591,35.27
4592,41.36
4593,46.36
4666,144.74
4620,75.73
4595,72.99
4654,51.15
4846,19.14
4597,41.38
4600,25.4
46,47.28
48,18.97
4857,10.03
4602,29.01
4772,13.08
4606,34.99
4608,51.58
4707,55.42
4711,18.86
4609,42.95
4610,69.41
4611,38.28
4634,49.46
4645,69.47
4650,26.89
4631,31.44
4698,28.84
4612,34.25
4614,27.3
4615,37.26
4691,47.78
4663,58.39
4689,43.65
4761,27.88
4776,16.28
4621,113.73
4756,67.52
4623,65.67
4624,100.74
4625,22.5
4637,58.45
4638,37.97
4639,38.26
4751,56.05
4626,52.18
4627,23.65
4629,42.85
4655,50.41
4737,19.45
4632,69.3
4633,60.54
4702,22.16
4703,25.56
4733,33.59
4785,29.45
4778,42.59
4640,50.63
4641,95.54
4642,32.78
4643,42.4
4644,42.1
4646,50.86
4647,27.41
4648,37.69
4649,43.13
4677,45.87
4704,41.0
4744,27.62
4760,19.71
4789,26.84
4791,24.05
4845,15.86
4651,47.34
4652,27.74
4765,36.14
4690,18.86
4657,103.79
4722,96.71
4754,39.11
4784,55.45
4660,14.3
4665,19.79
4745,38.38
4668,127.1
4670,165.13
4723,114.26
4743,156.34
4780,29.42
4671,34.07
4672,59.6
4673,106.63
4687,75.43
4779,33.6
4734,32.53
4675,74.35
4721,32.4
4863,90.09
4678,52.22
4679,22.14
4680,16.81
4681,19.47
4781,28.5
4682,34.04
4683,25.33
4684,13.73
4685,11.28
4859,30.74
4708,15.71
4692,15.61
4694,13.66
4695,17.41
4763,112.66
480,61.39
4799,62.25
4813,37.6
4706,42.43
513,67.64
514,52.22
4735,19.5
4717,44.08
4718,39.22
4719,32.51
4720,55.52
499,105.45
516,75.38
4769,18.51
4777,41.86
4724,62.02
4767,32.89
4843,13.64
4844,24.34
473,42.58
4746,50.22
4860,31.22
4736,26.2
4786,19.82
4854,37.68
4741,44.7
4742,26.26
4770,40.49
4759,37.09
511,50.77
512,65.64
4753,101.32
4755,21.67
4783,27.51
4855,15.66
4851,10.42
4798,47.99
4803,95.13
4834,58.69
4835,58.41
4764,12.53
477,37.64
4771,21.33
4820,53.97
4822,88.21
4838,71.69
4815,105.46
4848,16.79
4858,10.13
4782,8.21
882,68.29
4790,13.69
521,46.39
4853,23.65
4793,37.85
4794,22.92
4795,42.98
4810,16.62
4796,26.04
4797,17.14
4808,16.78
4800,42.06
65,22.71
4801,38.69
4802,18.66
4804,95.54
4805,59.68
4806,31.67
4807,50.03
4811,43.16
4816,41.98
4831,46.2
4809,14.34
4812,79.28
4814,61.2
4821,47.05
4824,65.43
4829,50.91
4830,48.03
4832,69.68
4837,35.45
4817,35.2
4818,28.16
4819,20.51
4833,25.67
482,18.19
483,35.97
4823,49.2
4841,23.96
4842,15.95
4827,41.13
4850,43.78
4836,30.96
4839,34.59
4840,34.61
4847,8.54
4849,17.32
487,68.88
488,58.37
490,104.86
491,98.12
4852,12.0
4856,20.82
4862,138.62
4870,59.36
4886,116.79
4868,39.04
4869,25.87
4923,31.84
4871,81.27
4873,37.0
4931,32.95
4875,43.34
4877,59.21
4879,64.04
4880,28.51
4913,82.92
507,62.08
4881,24.22
4882,36.5
4914,49.95
4884,68.61
4885,70.49
4888,63.12
4890,158.0
4911,56.48
4927,33.99
4928,18.55
4915,45.77
4903,9.66
49,191.48
503,116.96
4922,42.03
495,86.51
4910,39.08
4912,36.36
4920,14.9
4932,52.52
4929,44.46
493,38.05
494,95.54
4925,51.13
4926,25.68
4930,30.21
4933,47.24
4934,26.84
4941,8.58
4938,26.27
4937,42.48
888,60.72
4939,46.8
4940,32.08
917,27.76
497,79.01
501,40.09
5,158.71
517,27.07
51,102.13
526,23.74
525,28.11
519,18.67
520,46.95
530,96.24
540,167.91
522,19.46
524,30.83
527,100.59
528,209.81
537,106.69
541,67.57
53,120.21
532,46.84
533,130.38
534,118.04
544,170.99
548,131.4
536,79.0
538,104.39
539,98.25
551,100.65
552,20.77
543,94.51
545,94.87
546,46.34
550,83.02
695,540.66
553,288.99
556,1400.09
56,71.5
568,136.29
569,353.61
570,180.36
572,324.83
93,195.12
95,87.1
580,376.8
624,399.83
637,583.02
616,429.4
573,89.79
574,361.06
575,102.78
576,228.12
577,170.03
578,408.11
614,60.91
615,126.1
644,116.64
647,111.57
648,142.62
579,185.7
581,215.39
625,300.76
641,191.67
643,167.54
595,170.13
599,169.32
600,195.53
582,190.55
583,318.35
584,195.16
585,111.7
586,215.09
632,289.67
633,310.74
634,165.84
635,203.51
636,223.69
628,75.13
638,106.14
639,96.1
640,123.51
588,96.84
587,183.39
589,56.08
590,123.72
591,14.97
592,27.04
62,83.77
593,38.09
594,110.12
646,57.62
596,65.71
597,43.8
598,151.02
601,254.62
921,528.46
927,648.11
931,411.22
968,512.11
998,495.19
603,20.28
604,88.8
606,190.73
605,58.11
607,37.6
608,86.83
612,430.09
613,428.26
923,296.75
932,514.2
617,41.68
618,76.58
619,181.19
622,15.26
623,22.97
620,84.93
650,74.86
626,74.57
627,37.04
629,18.68
630,32.62
631,97.73
63,17.5
642,126.43
645,74.1
652,111.64
653,258.52
654,62.56
655,44.95
656,34.59
691,165.71
710,229.32
714,303.23
718,147.27
741,79.47
657,160.83
658,220.12
659,48.5
660,140.29
674,110.62
675,520.83
676,222.48
677,118.32
66,143.93
758,34.71
661,42.66
662,69.25
663,179.24
664,95.46
692,196.97
699,57.09
700,84.82
701,176.23
702,77.04
716,56.37
721,110.31
665,139.82
666,42.24
667,402.18
775,29.6
723,150.34
756,580.72
780,213.32
796,101.88
797,173.23
668,315.57
669,424.47
670,777.8
781,296.69
804,123.04
806,145.4
807,108.44
94,241.04
728,343.38
729,543.05
734,605.27
744,378.16
767,286.35
769,864.28
810,234.63
671,96.87
672,325.73
673,47.33
682,150.55
724,86.2
678,553.79
679,724.14
680,270.33
681,614.87
722,177.96
763,48.36
764,95.69
731,412.22
751,113.22
778,28.68
779,75.63
783,227.49
784,224.76
785,241.51
725,108.7
726,94.37
683,93.24
684,242.64
685,229.97
686,315.84
687,158.56
688,303.98
689,61.53
730,79.78
736,65.56
737,274.92
738,278.38
782,97.71
69,137.23
690,87.02
696,72.85
703,70.77
704,61.49
705,80.64
706,41.99
707,66.14
708,61.29
693,74.23
694,54.32
715,178.58
773,249.05
791,495.5
697,33.21
698,76.23
740,41.81
739,45.19
709,54.97
84,222.24
711,213.64
712,69.86
713,98.84
720,76.29
790,43.12
759,140.25
771,101.46
772,148.86
776,119.79
717,67.14
719,53.79
72,56.54
774,38.47
808,42.71
809,35.12
748,66.23
749,92.14
727,201.91
743,453.33
755,224.93
757,488.54
746,294.35
732,66.65
733,205.17
735,153.33
768,206.09
815,53.06
745,225.0
770,123.8
793,42.61
742,180.63
747,181.12
788,62.09
789,97.43
805,140.95
761,136.57
765,27.4
75,101.08
750,99.03
752,44.17
753,74.99
754,39.04
798,21.25
800,23.49
802,51.51
794,37.4
812,30.96
762,155.62
786,160.02
760,37.75
787,59.21
777,47.61
766,118.27
801,65.94
816,71.73
78,64.55
79,159.53
813,45.74
80,357.82
81,58.2
792,219.26
795,13.45
814,35.48
799,12.12
82,249.31
85,206.95
803,77.61
91,33.03
817,148.01
818,265.52
819,93.38
820,177.22
821,159.24
822,186.42
823,231.23
824,222.14
843,129.45
844,39.08
86,132.16
87,94.17
88,51.54
834,124.03
863,186.15
841,65.04
842,78.52
845,115.12
846,110.59
853,142.47
854,178.61
856,198.1
857,281.46
826,256.45
914,78.98
825,107.48
828,332.35
836,42.83
837,80.74
827,234.92
829,196.16
830,334.01
831,168.31
832,73.3
833,240.16
835,210.49
862,132.68
840,336.24
864,144.14
865,233.0
884,213.17
883,125.87
895,119.44
906,316.76
889,287.87
839,89.78
851,345.01
852,304.21
880,130.75
885,151.54
886,103.92
847,77.69
879,94.5
849,213.79
850,122.32
866,86.87
867,73.72
855,186.13
869,105.69
887,136.17
904,93.12
905,103.88
858,123.76
859,93.62
860,112.56
861,113.57
873,95.42
890,62.69
881,32.53
916,28.63
868,34.99
870,44.54
871,73.2
875,65.87
878,41.25
872,55.43
874,51.35
876,50.32
877,20.19
915,31.78
891,120.54
898,62.19
899,88.15
900,39.66
901,145.78
893,28.53
894,54.98
896,94.57
909,84.67
910,34.87
908,65.16
907,40.01
918,123.48
919,363.33
920,217.29
969,407.67
970,196.69
928,233.53
929,236.88
924,194.97
926,99.47
938,179.47
955,418.61
946,419.39
952,155.42
930,211.61
933,502.69
934,146.9
935,251.12
939,242.19
940,228.6
941,196.23
942,205.7
943,160.87
944,247.94
945,171.46
947,482.55
972,325.0
986,257.57
954,229.35
948,219.2
949,125.27
966,290.15
967,319.23
990,214.82
992,212.37
965,312.49
958,94.8
993,378.2
959,63.0
960,44.04
962,24.08
963,207.63
971,169.54
973,89.22
974,204.59
977,273.67
979,105.64
980,67.53
981,31.07
982,41.23
983,29.84
984,76.03
985,37.9
987,86.38
988,43.84
989,64.4
991,45.06
