node,mean_size
444,4.225
445,7.37
4450,26.815
4492,12.805
446,8.415
447,5.51
448,5.27
4487,13.555
4461,12.73
450,8.105
451,4.965
453,6.77
4463,8.7
4491,15.105
456,3.83
457,5.035
4484,17.5
4486,11.145
475,5.855
4482,14.965
4493,2.71
4496,5.59
4503,3.35
4497,2.465
4498,1.9
468,4.14
469,3.735
470,5.405
471,5.7
472,5.905
4501,2.065
4502,1.705
4508,3.505
4509,2.245
474,5.665
4511,2.74
922,6.005
4512,2.925
4513,3.275
4514,9.435
4515,4.365
4516,3.965
4517,9.27
4518,4.625
4519,9.755
486,5.305
502,5.59
4520,7.77
4521,7.56
4522,8.39
4523,4.07
4524,3.595
4526,3.075
4527,3.31
4556,4.025
4565,3.34
4566,3.425
4567,3.865
4594,2.57
4701,2.47
4528,2.95
4622,3.885
4530,3.78
4531,6.77
4532,4.32
4533,3.065
510,4.835
4658,2.245
4659,2.045
4664,4.42
4715,4.35
4716,4.775
4732,5.105
4747,4.28
4588,3.705
4762,2.905
4534,3.165
4535,3.36
4536,3.29
4537,1.94
4768,4.25
4661,3.2
4766,2.8
4538,2.22
4539,1.87
4540,3.07
4550,1.505
461,5.385
462,5.575
463,4.86
464,4.59
4558,3.565
4740,2.65
4541,1.61
4542,1.985
4603,2.27
4543,7.88
4545,6.36
4546,4.17
4547,4.045
4548,4.845
4616,5.51
4617,4.76
4618,3.565
4748,2.63
4749,3.565
4607,3.33
4688,4.535
4676,7.59
4883,6.03
4907,4.255
4908,4.47
4909,5.775
4586,4.54
4636,4.55
4729,3.56
4730,2.93
4866,6.06
4560,1.905
4561,3.33
518,2.06
4580,3.62
4562,2.76
4563,3.07
4572,3.955
4686,2.05
4596,2.795
4662,2.475
4653,3.85
4568,3.275
4569,3.715
4570,2.715
4571,2.5
4573,3.555
476,3.8
4598,3.175
4696,2.52
4739,2.79
4599,3.16
4792,3.275
4574,2.7
4575,2.43
4576,3.19
4710,3.29
4712,1.91
4713,2.375
4578,2.72
4579,2.755
4581,2.8
479,4.175
498,5.67
4601,2.415
4604,2.055
4605,2.22
4693,2.525
4705,2.545
4697,2.455
4630,2.32
4589,3.425
4590,2.395
4758,2.24
903,4.99
4591,2.105
4592,2.66
4593,2.225
4666,4.745
4620,2.75
4595,3.98
4654,3.815
4846,2.37
4597,3.04
4600,2.31
46,2.685
48,2.525
4857,1.665
4602,2.24
4772,1.59
4606,2.495
4608,2.87
4707,3.21
4711,1.95
4609,2.665
4610,3.82
4611,2.745
4634,3.66
4645,3.755
4650,2.625
4631,2.735
4698,2.445
4612,2.845
4614,2.42
4615,2.85
4691,2.925
4663,4.36
4689,3.825
4761,2.76
4776,1.86
4621,5.095
4756,3.575
4623,3.725
4624,4.285
4625,2.255
4637,3.375
4638,2.01
4639,2.645
4751,3.085
4626,3.395
4627,2.17
4629,2.42
4655,4.005
4737,1.97
4632,3.92
4633,3.725
4702,2.05
4703,2.135
4733,3.44
4785,1.83
4778,2.655
4640,3.395
4641,5.375
4642,3.135
4643,2.8
4644,3.75
4646,3.8
4647,2.79
4648,2.745
4649,2.935
4677,3.65
4704,3.36
4744,2.215
4760,2.32
4789,2.545
4791,2.16
4845,1.91
4651,2.775
4652,2.73
4765,2.67
4690,2.49
4657,5.0
4722,3.86
4754,3.335
4784,3.165
4660,2.16
4665,2.225
4745,2.445
4668,4.685
4670,5.415
4723,4.15
4743,4.725
4780,2.355
4671,2.62
4672,3.48
4673,4.145
4687,3.055
4779,2.23
4734,2.335
4675,4.655
4721,2.635
4863,6.08
4678,3.01
4679,2.23
4680,2.135
4681,2.14
4781,2.25
4682,2.31
4683,2.19
4684,1.645
4685,1.685
4859,1.71
4708,1.965
4692,1.94
4694,1.41
4695,1.71
4763,5.24
480,2.67
4799,2.53
4813,2.975
4706,3.265
513,3.18
514,3.665
4735,2.025
4717,2.66
4718,2.425
4719,2.235
4720,4.19
499,4.995
516,4.27
4769,2.325
4777,2.535
4724,3.68
4767,2.195
4843,2.275
4844,1.855
473,2.97
4746,2.745
4860,2.8
4736,1.565
4786,2.11
4854,2.985
4741,3.075
4742,1.995
4770,2.38
4759,2.445
511,2.93
512,3.77
4753,4.445
4755,2.0
4783,2.245
4855,1.69
4851,1.925
4798,2.995
4803,4.695
4834,2.98
4835,2.57
4764,1.74
477,2.53
4771,1.735
4820,3.315
4822,4.37
4838,3.225
4815,4.83
4848,1.955
4858,1.665
4782,1.68
882,3.845
4790,1.955
521,3.34
4853,2.04
4793,2.305
4794,2.18
4795,2.68
4810,2.245
4796,2.375
4797,2.02
4808,2.105
4800,2.185
65,2.43
4801,2.03
4802,2.23
4804,4.595
4805,3.27
4806,2.475
4807,3.44
4811,3.64
4816,3.185
4831,3.005
4809,2.125
4812,5.15
4814,3.63
4821,3.57
4824,4.505
4829,3.0
4830,3.17
4832,2.965
4837,3.07
4817,2.905
4818,2.485
4819,2.305
4833,2.17
482,2.705
483,2.885
4823,3.19
4841,1.895
4842,2.01
4827,2.19
4850,2.185
4836,2.595
4839,2.48
4840,2.695
4847,1.45
4849,1.445
487,3.195
488,3.63
490,5.08
491,4.59
4852,1.625
4856,1.845
4862,5.975
4870,3.845
4886,2.56
4868,2.515
4869,2.14
4923,2.43
4871,4.055
4873,2.645
4931,2.025
4875,3.4
4877,3.4
4879,3.105
4880,2.305
4913,4.105
507,4.07
4881,2.115
4882,2.205
4914,2.765
4884,2.985
4885,3.36
4888,2.82
4890,4.785
4911,3.93
4927,2.715
4928,1.835
4915,3.01
4903,1.96
49,4.945
503,4.94
4922,2.88
495,3.93
4910,3.2
4912,3.2
4920,2.495
4932,3.07
4929,3.52
493,2.77
494,4.37
4925,3.26
4926,2.91
4930,1.845
4933,2.56
4934,2.065
4941,1.525
4938,2.275
4937,2.72
888,3.685
4939,2.875
4940,2.485
917,2.78
497,2.62
501,2.565
5,5.77
517,2.27
51,3.44
526,2.065
525,2.485
519,1.955
520,2.93
530,4.53
540,7.325
522,2.495
524,2.35
527,4.355
528,6.445
537,5.885
541,3.545
53,5.15
532,2.84
533,5.7
534,6.135
544,6.125
548,5.825
536,5.09
538,5.09
539,3.725
551,4.26
552,1.74
543,5.065
545,4.03
546,3.34
550,3.65
695,14.235
553,11.81
556,34.37
56,3.19
568,3.69
569,10.245
570,7.425
572,7.84
93,5.945
95,3.9
580,9.775
624,8.715
637,14.015
616,12.495
573,4.305
574,7.665
575,3.235
576,8.11
577,6.7
578,9.855
614,4.21
615,3.795
644,4.705
647,4.26
648,4.71
579,7.26
581,8.515
625,7.46
641,5.705
643,4.605
595,6.96
599,5.76
600,7.265
582,7.4
583,9.745
584,6.865
585,6.15
586,6.605
632,8.945
633,7.515
634,6.615
635,7.495
636,7.465
628,4.19
638,4.46
639,3.995
640,4.245
588,4.44
587,6.285
589,3.485
590,5.645
591,2.225
592,2.255
62,3.58
593,2.165
594,5.175
646,2.825
596,2.745
597,3.1
598,5.72
601,8.98
921,12.325
927,16.215
931,10.82
968,10.06
998,11.665
603,2.11
604,3.49
606,6.45
605,3.98
607,2.93
608,3.84
612,12.66
613,9.635
923,7.71
932,12.445
617,3.56
618,3.085
619,7.075
622,2.025
623,1.98
620,3.58
650,2.855
626,3.505
627,3.565
629,1.985
630,1.775
631,4.08
63,2.495
642,5.25
645,3.445
652,5.145
653,8.37
654,2.44
655,2.58
656,3.005
691,6.76
710,6.55
714,8.75
718,6.455
741,5.07
657,6.02
658,9.18
659,2.83
660,4.245
674,3.975
675,14.525
676,6.94
677,5.3
66,5.79
758,2.54
661,2.18
662,4.48
663,7.725
664,4.965
692,8.465
699,2.885
700,3.775
701,7.065
702,4.0
716,2.565
721,4.795
665,3.94
666,2.965
667,9.57
775,1.92
723,5.355
756,15.09
780,5.04
796,4.24
797,5.135
668,7.15
669,10.02
670,16.385
781,9.315
804,4.27
806,3.83
807,4.295
94,7.66
728,11.6
729,15.34
734,15.885
744,9.68
767,6.69
769,19.77
810,6.945
671,4.21
672,7.74
673,3.51
682,6.175
724,3.83
678,16.56
679,14.41
680,7.58
681,17.15
722,4.94
763,2.765
764,3.96
731,11.915
751,5.7
778,4.165
779,3.35
783,6.455
784,9.05
785,6.65
725,4.385
726,4.15
683,4.045
684,8.425
685,7.68
686,8.36
687,5.235
688,8.495
689,3.715
730,3.675
736,3.6
737,6.625
738,8.4
782,3.75
69,5.895
690,2.965
696,4.09
703,3.795
704,2.865
705,3.26
706,3.715
707,2.84
708,3.28
693,3.69
694,3.52
715,6.76
773,7.35
791,11.365
697,2.33
698,3.91
740,2.25
739,3.095
709,3.265
84,8.005
711,6.585
712,3.45
713,4.295
720,4.41
790,2.485
759,4.22
771,3.915
772,5.36
776,2.625
717,3.49
719,3.315
72,3.505
774,2.42
808,2.33
809,2.055
748,1.84
749,3.96
727,4.425
743,11.325
755,6.065
757,12.115
746,7.99
732,3.565
733,7.46
735,5.14
768,6.745
815,2.385
745,6.625
770,2.445
793,2.66
742,4.915
747,4.235
788,3.535
789,3.145
805,3.945
761,3.98
765,2.795
75,3.43
750,4.835
752,2.9
753,5.26
754,3.15
798,2.22
800,1.755
802,2.485
794,2.295
812,1.785
762,6.86
786,4.675
760,2.355
787,3.54
777,1.755
766,3.75
801,2.65
816,3.74
78,2.71
79,5.215
813,2.155
80,10.68
81,3.41
792,5.615
795,1.75
814,3.14
799,1.495
82,8.575
85,6.845
803,2.67
91,2.755
817,6.72
818,9.115
819,5.79
820,7.695
821,7.18
822,8.39
823,9.77
824,8.58
843,5.51
844,3.555
86,4.35
87,3.015
88,3.555
834,7.75
863,6.56
841,3.305
842,3.085
845,4.885
846,4.9
853,4.935
854,6.17
856,6.64
857,9.335
826,8.895
914,3.68
825,4.165
828,10.715
836,3.085
837,5.42
827,8.4
829,8.075
830,9.62
831,6.825
832,5.26
833,8.375
835,7.675
862,7.11
840,10.085
864,4.02
865,7.75
884,6.055
883,4.44
895,4.695
906,9.025
889,9.26
839,4.62
851,9.12
852,10.055
880,5.245
885,4.25
886,4.785
847,3.355
879,4.155
849,7.655
850,4.575
866,4.07
867,3.495
855,7.825
869,5.035
887,5.53
904,4.48
905,4.18
858,4.995
859,4.015
860,4.545
861,4.145
873,4.89
890,3.8
881,2.965
916,3.27
868,2.345
870,2.385
871,4.74
875,3.425
878,2.46
872,2.395
874,2.545
876,2.955
877,2.21
915,2.745
891,3.88
898,2.765
899,3.945
900,2.27
901,3.415
893,2.73
894,4.835
896,5.525
909,5.045
910,2.86
908,3.985
907,1.82
918,4.895
919,6.52
920,6.37
969,10.25
970,6.205
928,7.955
929,7.48
924,5.35
926,4.67
938,7.005
955,9.72
946,10.445
952,6.415
930,4.905
933,12.9
934,5.3
935,5.205
939,5.44
940,5.265
941,4.855
942,5.0
943,4.715
944,5.525
945,5.755
947,12.755
972,9.42
986,6.33
954,7.01
948,4.735
949,3.305
966,6.31
967,6.555
990,5.85
992,5.98
965,7.54
958,4.765
993,9.415
959,3.205
960,2.98
962,3.15
963,5.225
971,5.86
973,4.12
974,5.77
977,7.57
979,4.18
980,3.26
981,2.18
982,2.335
983,2.28
984,2.165
985,2.065
987,3.125
988,3.02
989,2.92
991,2.76
